0.882325	0
1.00093	0.0838637
1.06444	0.0762547
1.15661	0.0981946
1.15711	0.0785569
1.12596	0.0713721
1.10561	0.0640132
1.09413	0.0570305
1.11071	0.0530477
1.08051	0.0556778
1.05887	0.0546595
1.03258	0.0560711
1.03308	0.0517601
1.03152	0.0480864
1.02929	0.0449322
1.01371	0.0447443
1.01208	0.042142
0.998119	0.0420483
1.01365	0.042606
1.01992	0.0409348
1.01102	0.0399421
1.0072	0.038308
1.00512	0.0366989
1.00826	0.0353035
1.01119	0.0340132
1.00815	0.0328412
1.01734	0.0328862
1.01189	0.0321598
1.00274	0.0323254
0.990542	0.0334719
0.989889	0.0323986
0.984834	0.0317781
0.987744	0.0309481
0.982338	0.0305064
0.988866	0.0303251
0.984018	0.0298678
0.984029	0.0290605
0.982776	0.0283227
0.985724	0.0277495
0.986736	0.0270742
0.989389	0.0265435
0.992058	0.0260453
0.989431	0.0255718
0.99916	0.0267774
0.992907	0.0269024
0.998474	0.0268874
0.995466	0.026483
0.991994	0.0261579
0.991592	0.0256272
0.992622	0.0251354
0.995291	0.0247838
0.993548	0.0243683
0.988327	0.0244615
0.985809	0.0241377
0.986303	0.0237039
0.983198	0.0234832
0.980264	0.0232537
0.980149	0.0228531
0.977259	0.0226478
0.978869	0.0223275
0.977452	0.0220064
0.976224	0.0216856
0.974461	0.021413
0.97271	0.0211499
0.970202	0.0209727
0.969723	0.0206604
0.967816	0.0204399
0.96725	0.0201471
0.963932	0.0201266
0.975396	0.0228722
0.975479	0.0225502
0.973393	0.0223332
0.971407	0.0221155
0.971735	0.0218191
0.970481	0.0215641
0.96871	0.0213531
0.969238	0.0210823
0.968649	0.0208202
0.966734	0.0206445
0.965989	0.0203999
0.969225	0.0204031
0.973117	0.0205221
0.975735	0.0204411
0.97444	0.0202388
0.975357	0.0200215
0.977676	0.0199225
0.981962	0.0201492
0.980388	0.0199816
0.978403	0.0198554
0.975368	0.0198655
0.97475	0.0196568
0.982143	0.0207872
0.986014	0.020921
0.986763	0.0207118
0.988276	0.0205489
0.986582	0.0204045
0.986825	0.0201956
0.985665	0.0200228
0.985239	0.0198251
0.984804	0.0196316
